STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR003066,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-01-15
STNR003066,"Informationsteknologi, cand.polyt.",2281,02281 Data-logik,EM,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-05-22
STNR003066,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-06-02
STNR003066,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,2,7-trinsskala,7.5,Skriftlig,intern censur,2018-07-03
STNR003066,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,EM,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-14
STNR003066,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-13
STNR003066,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,7,7-trinsskala,5.0,Mundtlig,ekstern censur,2019-12-11
STNR003066,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-30
STNR003066,"Informationsteknologi, cand.polyt.",2454,02454 Introduktion til kognitionsvidenskab,2,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-12-22
STNR003066,"Informationsteknologi, cand.polyt.",2913,02913 Avancerede analyseteknikker,BE,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-06-30
STNR003066,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-06-21
STNR003066,"Informationsteknologi, cand.polyt.",02244-3,02244 Sprog-baseret sikkerhed,12,7-trinsskala,7.5,Skriftlig,intern censur,2020-05-19
STNR003066,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,10,7-trinsskala,30.0,Projekt,ekstern censur,2021-06-18
STNR003517,"Informationsteknologi, cand.polyt.",1410,01410 Kryptologi 1,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-23
STNR003517,"Informationsteknologi, cand.polyt.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-03
STNR003517,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR003517,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR003517,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR003517,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,10,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-12-14
STNR003517,"Informationsteknologi, cand.polyt.",2257,02257 Anvendt funktionsprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-04-04
STNR003517,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR003517,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-11
STNR003517,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,12,7-trinsskala,5.0,Mundtlig,ekstern censur,2019-12-11
STNR003517,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR003517,"Informationsteknologi, cand.polyt.",2514,02514 Deep learning i computer vision,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-26
STNR003517,"Informationsteknologi, cand.polyt.",2582,02582 Computerintensiv dataanalyse,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-20
STNR003517,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR003517,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-06-25
STNR003517,"Informationsteknologi, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,5.0,Projekt,intern censur,2020-12-18
STNR003822,"Informationsteknologi, cand.polyt.",1410,01410 Kryptologi 1,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-23
STNR003822,"Informationsteknologi, cand.polyt.",2156,02156 Logiske systemer og logikprogrammering,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-24
STNR003822,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR003822,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,2,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR003822,"Informationsteknologi, cand.polyt.",2256,02256 Automatiseret ræsonnering,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-08
STNR003822,"Informationsteknologi, cand.polyt.",2257,02257 Anvendt funktionsprogrammering,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-04-04
STNR003822,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-06-02
STNR003822,"Informationsteknologi, cand.polyt.",2284,02284 Videnbaserede systemer,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR003822,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR003822,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-13
STNR003822,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-12-08
STNR003822,"Informationsteknologi, cand.polyt.",2454,02454 Introduktion til kognitionsvidenskab,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-12-22
STNR003822,"Informationsteknologi, cand.polyt.",2823,02823 Computerspilprototyper,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-21
STNR003822,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR003822,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-03-16
STNR003822,"Informationsteknologi, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,5.0,Projekt,intern censur,2020-12-15
STNR003824,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR003824,"Informationsteknologi, cand.polyt.",2224,02224 Modellering og analyse af tidstro systemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-09
STNR003824,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,12,7-trinsskala,7.5,Skriftlig,ekstern censur,2018-12-12
STNR003824,"Informationsteknologi, cand.polyt.",2257,02257 Anvendt funktionsprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-04-02
STNR003824,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,12,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-05-21
STNR003824,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR003824,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-14
STNR003824,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,12,7-trinsskala,5.0,Mundtlig,ekstern censur,2019-12-11
STNR003824,"Informationsteknologi, cand.polyt.",41634,41634 HardTech entrepreneurship,10,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2018-12-14
STNR003824,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2020-06-25
STNR003824,"Informationsteknologi, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2018-10-15
STNR003824,"Informationsteknologi, cand.polyt.",S01-05-2,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,5.0,Projekt,intern censur,2019-08-30
STNR003824,"Informationsteknologi, cand.polyt.",S01-20-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,20.0,Projekt,intern censur,2019-12-19
STNR003827,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-19
STNR003827,"Informationsteknologi, cand.polyt.",2156,02156 Logiske systemer og logikprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-23
STNR003827,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-06-11
STNR003827,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,10,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-12-16
STNR003827,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-05-19
STNR003827,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,10,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-01-15
STNR003827,"Informationsteknologi, cand.polyt.",2256,02256 Automatiseret ræsonnering,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-08
STNR003827,"Informationsteknologi, cand.polyt.",2257,02257 Anvendt funktionsprogrammering,S,7-trinsskala,5.0,Skriftlig,intern censur,2019-04-04
STNR003827,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-06-02
STNR003827,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-05-20
STNR003827,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-11
STNR003827,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,7,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-05-27
STNR003827,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,EM,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-12-09
STNR003827,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",4,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-01-18
STNR003827,"Informationsteknologi, cand.polyt.",E01-35,Institut for Matematik og Computer Science,EM,7-trinsskala,35.0,Projekt,ekstern censur,2021-06-21
STNR003827,"Informationsteknologi, cand.polyt.",S01-05-2,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,5.0,Projekt,intern censur,2020-08-16
STNR003827,"Informationsteknologi, cand.polyt.",S01-05-3,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2021-09-20
STNR003827,"Informationsteknologi, cand.polyt.",S01-10-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,10.0,Projekt,intern censur,2021-03-19
STNR003833,"Informationsteknologi, cand.polyt.",1227,01227 Grafteori,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-03
STNR003833,"Informationsteknologi, cand.polyt.",2162,02162 Software Engineering 2,12,7-trinsskala,10.0,Skriftlig,intern censur,2019-02-01
STNR003833,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR003833,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,4,7-trinsskala,7.5,Skriftlig,intern censur,2018-12-19
STNR003833,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR003833,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-05-24
STNR003833,"Informationsteknologi, cand.polyt.",2261,02261 Software startup studio,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-17
STNR003833,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-15
STNR003833,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-06
STNR003833,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,10,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-06-02
STNR003833,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR003833,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-12-13
STNR003833,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR003833,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-01-14
STNR003833,"Informationsteknologi, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,5.0,Projekt,intern censur,2020-07-22
STNR003852,"Informationsteknologi, cand.polyt.",2162,02162 Software Engineering 2,10,7-trinsskala,10.0,Skriftlig,intern censur,2020-02-28
STNR003852,"Informationsteknologi, cand.polyt.",2170,02170 Databasesystemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-03
STNR003852,"Informationsteknologi, cand.polyt.",2192,02192 Computersikkerhedshændelseshåndtering,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-06-15
STNR003852,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-09-03
STNR003852,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-06-11
STNR003852,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-27
STNR003852,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,2,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR003852,"Informationsteknologi, cand.polyt.",2256,02256 Automatiseret ræsonnering,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-08
STNR003852,"Informationsteknologi, cand.polyt.",2261,02261 Software startup studio,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-17
STNR003852,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-15
STNR003852,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR003852,"Informationsteknologi, cand.polyt.",2268,02268 Procesorienterede og event-drevne softwaresystemer,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-19
STNR003852,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR003852,"Informationsteknologi, cand.polyt.",42634-1,42634 HardTech Entrepreneurship,10,7-trinsskala,10.0,Mundtlig,ekstern censur,2019-05-22
STNR003852,"Informationsteknologi, cand.polyt.",E01-35,Institut for Matematik og Computer Science,7,7-trinsskala,35.0,Projekt,ekstern censur,2021-02-12
STNR004197,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2018-06-08
STNR004197,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,10,7-trinsskala,5.0,Skriftlig,intern censur,2017-12-21
STNR004197,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-26
STNR004197,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-07-23
STNR004197,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2018-02-12
STNR004197,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,4,7-trinsskala,7.5,Skriftlig,ekstern censur,2018-01-04
STNR004197,"Informationsteknologi, cand.polyt.",2265,02265 Avancerede emner i software engineering,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-17
STNR004197,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-19
STNR004197,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-30
STNR004197,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-12-09
STNR004197,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-01-09
STNR004197,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-29
STNR004197,"Informationsteknologi, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-08
STNR004197,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR004197,"Informationsteknologi, cand.polyt.",02255-1,02255 Praktisk kryptologi,4,7-trinsskala,5.0,Skriftlig,intern censur,2017-12-07
STNR004197,"Informationsteknologi, cand.polyt.",E22-32,Institut for Sundhedsteknologi,12,7-trinsskala,32.5,Projekt,ekstern censur,2019-08-13
STNR004728,"Informationsteknologi, cand.polyt.",2191,02191 Computersikkerhedsundersøgelser,10,7-trinsskala,5.0,Mundtlig,intern censur,2020-01-24
STNR004728,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-09-03
STNR004728,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2020-06-11
STNR004728,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-12-18
STNR004728,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-21
STNR004728,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR004728,"Informationsteknologi, cand.polyt.",2234,02234 Aktuelle emner i systemsikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-02-01
STNR004728,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,4,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR004728,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-05-19
STNR004728,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR004728,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,IB,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-12-21
STNR004728,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2021-05-29
STNR004728,"Informationsteknologi, cand.polyt.",2809,02809 UX design prototypeudvikling,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-02-14
STNR004728,"Informationsteknologi, cand.polyt.",42429,42429 Projektledelse,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-09-16
STNR004728,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2021-01-18
STNR004728,"Informationsteknologi, cand.polyt.",02244-3,02244 Sprog-baseret sikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-05-19
STNR004728,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,10,7-trinsskala,30.0,Projekt,ekstern censur,2021-07-16
STNR004736,"Informationsteknologi, cand.polyt.",2162,02162 Software Engineering 2,7,7-trinsskala,10.0,Skriftlig,intern censur,2021-03-14
STNR004736,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-09-03
STNR004736,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2020-06-11
STNR004736,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,4,7-trinsskala,7.5,Skriftlig,intern censur,2020-12-17
STNR004736,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,7,7-trinsskala,7.5,Afløsningsopgave,intern censur,2021-01-08
STNR004736,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-21
STNR004736,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2021-01-25
STNR004736,"Informationsteknologi, cand.polyt.",2266,02266 User experience engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-03-05
STNR004736,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR004736,"Informationsteknologi, cand.polyt.",2268,02268 Procesorienterede og event-drevne softwaresystemer,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-19
STNR004736,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR004736,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,IB,bestået/ikke bestået,5.0,Skriftlig,intern censur,2020-12-21
STNR004736,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2021-05-29
STNR004736,"Informationsteknologi, cand.polyt.",2809,02809 UX design prototypeudvikling,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2021-02-14
STNR004736,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",4,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-01-11
STNR004736,"Informationsteknologi, cand.polyt.",E62-30,Institut for Center for Diplomingeniøruddannelsen,10,7-trinsskala,30.0,Projekt,ekstern censur,2021-08-23
STNR004758,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-09-03
STNR004758,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR004758,"Informationsteknologi, cand.polyt.",2224,02224 Modellering og analyse af tidstro systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-09
STNR004758,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,12,7-trinsskala,7.5,Afløsningsopgave,intern censur,2020-01-07
STNR004758,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR004758,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR004758,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR004758,"Informationsteknologi, cand.polyt.",2268,02268 Procesorienterede og event-drevne softwaresystemer,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-05-07
STNR004758,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR004758,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR004758,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-08
STNR004758,"Informationsteknologi, cand.polyt.",2561,02561 Computergrafik,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-20
STNR004758,"Informationsteknologi, cand.polyt.",34346,34346 Netværksteknologier og applikationsudvikling til Internet of Things,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-06-23
STNR004758,"Informationsteknologi, cand.polyt.",42101,42101 Introduktion til operationsanalyse,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-07-03
STNR004758,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR004758,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-01-29
STNR004762,"Informationsteknologi, cand.polyt.",2191,02191 Computersikkerhedsundersøgelser,12,7-trinsskala,5.0,Mundtlig,intern censur,2019-04-05
STNR004762,"Informationsteknologi, cand.polyt.",2192,02192 Computersikkerhedshændelseshåndtering,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-06-23
STNR004762,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR004762,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-12-19
STNR004762,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-17
STNR004762,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,0,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-26
STNR004762,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-08-21
